SALETYPE,SOLDDATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIPCODE,PRICE,BEDS,BATHS,SQFT,LOTSIZE,YEARBUILT,DAYSONMARKET,PPSQFT,HOA,URL,LATITUDE,LONGITUDE
PAST SALE,June-12-2019,Single Family Residential,4650 S Garden St,Seattle,WA,98118,560000,2,1,844,4000,1920,343,664,,http://www.redfin.com/WA/Seattle/4650-S-Garden-St-98118/home/173016,47.5377868,-122.2731572
PAST SALE,March-31-2020,Single Family Residential,9332 37th Ave S,Seattle,WA,98118,450000,2,2,980,6000,1942,50,459,,http://www.redfin.com/WA/Seattle/9332-37th-Ave-S-98118/home/480140,47.5187715,-122.2855725
PAST SALE,July-29-2019,Single Family Residential,7441 S 134th St,Seattle,WA,98178,310000,2,1,840,19896,1955,296,369,,http://www.redfin.com/WA/Seattle/7441-S-134th-St-98178/home/196117,47.483505,-122.239354
PAST SALE,April-30-2020,Single Family Residential,7647 S 126th St,Seattle,WA,98178,260000,1,1,960,10500,1941,20,271,,http://www.redfin.com/WA/Seattle/7647-S-126th-St-98178/home/199628,47.4897808,-122.2367116
PAST SALE,May-14-2020,Single Family Residential,9222 B Ashworth Ave N Unit B,Seattle,WA,98103,429950,2,1.5,940,1080,2001,6,457,,http://www.redfin.com/WA/Seattle/9222-Ashworth-Ave-N-98103/unit-B/home/105039,47.6967039,-122.3392989
PAST SALE,March-25-2020,Single Family Residential,2849 36th Ave W,Seattle,WA,98199,772000,3,1,960,3960,1943,56,804,,http://www.redfin.com/WA/Seattle/2849-36th-Ave-W-98199/home/125831,47.6465177,-122.4039234
PAST SALE,September-13-2019,Single Family Residential,3644 Courtland Pl S Unit B,Seattle,WA,98144,465000,3,2.5,920,645,2005,250,505,,http://www.redfin.com/WA/Seattle/3644-Courtland-Pl-S-98144/unit-B/home/2096520,47.570239,-122.28679
PAST SALE,August-23-2019,Single Family Residential,12057 2nd Ave NE,Seattle,WA,98125,497950,3,1,950,5997,1950,271,524,,http://www.redfin.com/WA/Seattle/12057-2nd-Ave-NE-98125/home/103513,47.7175186,-122.3277826
PAST SALE,July-22-2019,Single Family Residential,806 27th Ave,Seattle,WA,98122,729000,3,1,980,3600,1905,303,744,,http://www.redfin.com/WA/Seattle/806-27th-Ave-98122/home/146454,47.6093202,-122.2971679
PAST SALE,January-31-2020,Single Family Residential,1407 S 99th St,Seattle,WA,98108,280000,3,1,1000,7540,1940,110,280,,http://www.redfin.com/WA/Seattle/1407-S-99th-St-98108/home/186769,47.5146006,-122.3172326
PAST SALE,November-4-2019,Single Family Residential,9239 15th Ave SW,Seattle,WA,98106,415000,3,1,920,4662,1943,198,451,,http://www.redfin.com/WA/Seattle/9239-15th-Ave-SW-98106/home/475609,47.5199014,-122.3542407
PAST SALE,September-30-2019,Single Family Residential,13034 19th Ave NE,Seattle,WA,98125,515000,3,1,910,9500,1971,233,566,,http://www.redfin.com/WA/Seattle/13034-19th-Ave-NE-98125/home/115254,47.7246802,-122.3087012
PAST SALE,April-17-2020,Single Family Residential,7753 S Mission Dr,Seattle,WA,98178,475000,3,0.75,920,6120,1950,33,516,,http://www.redfin.com/WA/Seattle/7753-S-Mission-Dr-98178/home/197351,47.5030587,-122.2359706
PAST SALE,July-29-2019,Single Family Residential,3549 SW 105th St,Seattle,WA,98146,385000,3,1,950,6120,1948,296,405,,http://www.redfin.com/WA/Seattle/3549-SW-105th-St-98146/home/155918,47.5089315,-122.378046
PAST SALE,September-27-2019,Single Family Residential,1124 SW 102nd St,Seattle,WA,98146,396000,3,1,970,6100,1972,236,408,,http://www.redfin.com/WA/Seattle/1124-SW-102nd-St-98146/home/180888,47.5121211,-122.3500489
PAST SALE,June-28-2019,Single Family Residential,3831 52nd Ave SW,Seattle,WA,98116,575000,3,1,980,6426,1951,327,587,,http://www.redfin.com/WA/Seattle/3831-52nd-Ave-SW-98116/home/151157,47.5693829,-122.3990877
PAST SALE,July-19-2019,Single Family Residential,11437 Cornell Ave S,Seattle,WA,98178,315000,3,1,880,6050,1944,306,358,,http://www.redfin.com/WA/Seattle/11437-Cornell-Ave-S-98178/home/175938,47.5001106,-122.241686
PAST SALE,August-12-2019,Single Family Residential,338 NW 81st St,Seattle,WA,98117,495000,4,2,920,4800,1912,282,538,,http://www.redfin.com/WA/Seattle/338-NW-81st-St-98117/home/497117,47.6878522,-122.3623054
PAST SALE,December-19-2019,Single Family Residential,9648 57th Ave S,Seattle,WA,98118,378000,3,1,980,7564,1911,153,386,,http://www.redfin.com/WA/Seattle/9648-57th-Ave-S-98118/home/175673,47.5153706,-122.2617609
PAST SALE,August-21-2019,Single Family Residential,8650 12th Ave SW,Seattle,WA,98106,455000,3,1,950,7620,1916,273,479,,http://www.redfin.com/WA/Seattle/8650-12th-Ave-SW-98106/home/475442,47.5249848,-122.3502054
PAST SALE,September-10-2019,Single Family Residential,6055 24th Ave S,Seattle,WA,98108,380000,3,1,800,4875,1925,253,475,,http://www.redfin.com/WA/Seattle/6055-24th-Ave-S-98108/home/481461,47.5467436,-122.3025857
PAST SALE,March-5-2020,Single Family Residential,5529 18TH Ave S,Seattle,WA,98108,445000,3,1,860,3360,1912,76,517,,http://www.redfin.com/WA/Seattle/5529-18th-Ave-S-98108/home/481646,47.5525762,-122.3101909
PAST SALE,October-31-2019,Single Family Residential,4319 SW Brace Point Dr,Seattle,WA,98136,510000,3,1,900,5000,1919,202,567,,http://www.redfin.com/WA/Seattle/4319-SW-Brace-Point-Dr-98136/home/157236,47.5206854,-122.3883479
PAST SALE,May-24-2019,Single Family Residential,9315 32nd Ave SW,Seattle,WA,98126,434900,3,1,830,5000,1949,362,524,,http://www.redfin.com/WA/Seattle/9315-32nd-Ave-SW-98126/home/472626,47.519563,-122.3747008
PAST SALE,June-19-2019,Single Family Residential,8615 Corliss Ave N,Seattle,WA,98103,599950,3,1,920,3375,1943,336,652,,http://www.redfin.com/WA/Seattle/8615-Corliss-Ave-N-98103/home/105011,47.6916364,-122.3313574
PAST SALE,May-21-2019,Single Family Residential,3057 S Holden St,Seattle,WA,98108,451000,3,2,880,5000,1970,365,513,,http://www.redfin.com/WA/Seattle/3057-S-Holden-St-98108/home/481585,47.53358,-122.2910269
PAST SALE,July-25-2019,Single Family Residential,1410 N 40th St,Seattle,WA,98103,745000,3,2,980,3200,1910,300,760,,http://www.redfin.com/WA/Seattle/1410-N-40th-St-98103/home/118257,47.6559035,-122.3404287
PAST SALE,February-10-2020,Single Family Residential,10205 37th Ave SW,Seattle,WA,98146,470000,3,1.25,940,6000,1948,100,500,,http://www.redfin.com/WA/Seattle/10205-37th-Ave-SW-98146/home/155889,47.5115502,-122.3785865
PAST SALE,November-22-2019,Single Family Residential,12009 8th Ave NE,Seattle,WA,98125,530000,3,1,920,7560,1950,180,576,,http://www.redfin.com/WA/Seattle/12009-8th-Ave-NE-98125/home/105891,47.71618,-122.3210712
PAST SALE,August-19-2019,Single Family Residential,10817 55th Ave S,Seattle,WA,98178,329000,3,1,970,7040,1948,275,339,,http://www.redfin.com/WA/Seattle/10817-55th-Ave-S-98178/home/178975,47.5031426,-122.2651493
PAST SALE,January-13-2020,Single Family Residential,8348 wabash Ave S,Seattle,WA,98118,525000,4,1.5,960,3000,1918,128,547,,http://www.redfin.com/WA/Seattle/8348-Wabash-Ave-S-98118/home/174734,47.5285394,-122.2681076
PAST SALE,May-24-2019,Single Family Residential,2553 NE 134th St,Seattle,WA,98125,418000,3,1,890,6000,1950,362,470,,http://www.redfin.com/WA/Seattle/2553-NE-134th-St-98125/home/115192,47.7252603,-122.299621
PAST SALE,June-28-2019,Single Family Residential,8346 25th Ave NW,Seattle,WA,98117,451333,3,2,830,4000,1924,327,544,,http://www.redfin.com/WA/Seattle/8346-25th-Ave-NW-98117/home/165978,47.6903444,-122.388349
PAST SALE,January-27-2020,Single Family Residential,6414 30th Ave S,Seattle,WA,98108,425000,3,1,960,4725,1943,114,443,,http://www.redfin.com/WA/Seattle/6414-30th-Ave-S-98108/home/478266,47.5446651,-122.2934375
PAST SALE,August-9-2019,Single Family Residential,5510 21st Ave S,Seattle,WA,98108,525000,3,1,880,4000,1971,285,597,,http://www.redfin.com/WA/Seattle/5510-21st-Ave-S-98108/home/482208,47.5529947,-122.3059158
PAST SALE,February-4-2020,Single Family Residential,10833 1st Ave SW,Seattle,WA,98146,358000,3,1,980,6957,1941,106,365,,http://www.redfin.com/WA/Seattle/10833-1st-Ave-SW-98146/home/182138,47.5057803,-122.3353099
PAST SALE,May-11-2020,Single Family Residential,742 N 100th St,Seattle,WA,98133,650000,3,1.75,790,3844,1942,9,823,,http://www.redfin.com/WA/Seattle/742-N-100th-St-98133/home/98632,47.7016316,-122.3481716
PAST SALE,April-7-2020,Single Family Residential,4151 37th Ave SW,Seattle,WA,98126,650000,3,1.5,930,5750,1943,43,699,,http://www.redfin.com/WA/Seattle/4151-37th-Ave-SW-98126/home/328384,47.5649644,-122.3790745
PAST SALE,October-31-2019,Single Family Residential,3649 S Lucile St,Seattle,WA,98118,485000,3,1.75,980,5000,1942,202,495,,http://www.redfin.com/WA/Seattle/3649-S-Lucile-St-98118/home/173329,47.5525578,-122.2864568
PAST SALE,November-12-2019,Single Family Residential,9329 52nd Ave S,Seattle,WA,98118,370000,3,1,820,5565,1950,190,451,,http://www.redfin.com/WA/Seattle/9329-52nd-Ave-S-98118/home/175789,47.5181221,-122.267677
PAST SALE,October-15-2019,Single Family Residential,7650 S 113th St,Seattle,WA,98178,399950,3,1,870,6000,1952,218,460,,http://www.redfin.com/WA/Seattle/7650-S-113th-St-98178/home/197689,47.5022579,-122.2359717
PAST SALE,July-26-2019,Single Family Residential,7200 S 118th Pl,Seattle,WA,98178,280000,3,1,870,6370,1944,299,322,,http://www.redfin.com/WA/Seattle/7200-S-118th-Pl-98178/home/199517,47.4981114,-122.242716
PAST SALE,June-7-2019,Single Family Residential,10736 27th Ave SW,Seattle,WA,98146,485000,3,1.75,996,8400,1950,348,487,,http://www.redfin.com/WA/Seattle/10736-27th-Ave-SW-98146/home/179971,47.5063075,-122.3669989
PAST SALE,February-28-2020,Single Family Residential,4412 S Spencer St,Seattle,WA,98118,390033,3,1,820,3344,1958,82,476,,http://www.redfin.com/WA/Seattle/4412-S-Spencer-St-98118/home/173477,47.5476032,-122.2775461
PAST SALE,February-14-2020,Single Family Residential,9675 54th Ave S,Seattle,WA,98118,420000,3,1,970,6353,1970,96,433,,http://www.redfin.com/WA/Seattle/9675-54th-Ave-S-98118/home/176908,47.5146439,-122.2657019
PAST SALE,June-4-2019,Single Family Residential,8424 39th Ave S,Seattle,WA,98118,455000,3,1,980,10076,1926,351,464,,http://www.redfin.com/WA/Seattle/8424-39th-Ave-S-98118/home/480227,47.527119,-122.2832494
PAST SALE,December-6-2019,Single Family Residential,8424 Fauntleroy Pl SW,Seattle,WA,98136,530000,3,1,960,6240,1950,166,552,,http://www.redfin.com/WA/Seattle/8424-Fauntleroy-Pl-SW-98136/home/158777,47.5278951,-122.3918905
PAST SALE,June-6-2019,Single Family Residential,11050 4th Ave S,Seattle,WA,98168,392000,3,1,780,6580,1943,349,503,,http://www.redfin.com/WA/Seattle/11050-4th-Ave-S-98168/home/189555,47.5036353,-122.3276479
PAST SALE,May-31-2019,Single Family Residential,5108 SW Genesee St,Seattle,WA,98116,650000,3,2.5,873,5000,1952,355,745,,http://www.redfin.com/WA/Seattle/5108-SW-Genesee-St-98116/home/152052,47.5650382,-122.3980753
PAST SALE,May-8-2020,Single Family Residential,4437 49th Ave SW,Seattle,WA,98116,625000,3,1.75,870,5750,1947,12,718,,http://www.redfin.com/WA/Seattle/4437-49th-Ave-SW-98116/home/329554,47.5636767,-122.3951726
PAST SALE,December-24-2019,Single Family Residential,2119 SW Cloverdale St,Seattle,WA,98106,423000,3,1,960,7616,1975,148,441,,http://www.redfin.com/WA/Seattle/2119-SW-Cloverdale-St-98106/home/472303,47.5262975,-122.3613416
PAST SALE,December-11-2019,Single Family Residential,421 NW 42nd St,Seattle,WA,98107,600000,3,0.75,970,4798,1912,161,619,,http://www.redfin.com/WA/Seattle/421-NW-42nd-St-98107/home/302388,47.6576379,-122.3628824
PAST SALE,February-14-2020,Single Family Residential,2401 S Graham St,Seattle,WA,98108,370000,3,1,960,5000,1953,96,385,,http://www.redfin.com/WA/Seattle/2401-S-Graham-St-98108/home/481550,47.5462522,-122.3021099
PAST SALE,April-23-2020,Single Family Residential,13726 22nd Ave NE,Seattle,WA,98125,551500,3,1,910,7801,1951,27,606,,http://www.redfin.com/WA/Seattle/13726-22nd-Ave-NE-98125/home/114747,47.7291605,-122.3057699
PAST SALE,December-6-2019,Single Family Residential,5118 S Garden St,Seattle,WA,98118,417000,3,1,970,4128,1910,166,430,,http://www.redfin.com/WA/Seattle/5118-S-Garden-St-98118/home/491300,47.5378472,-122.2695005
PAST SALE,November-8-2019,Single Family Residential,2128 N 88th St,Seattle,WA,98103,383000,3,1,970,4500,1908,194,395,,http://www.redfin.com/WA/Seattle/2128-N-88th-St-98103/home/105283,47.692664,-122.33253
PAST SALE,October-30-2019,Single Family Residential,3036 SW Roxbury St,Seattle,WA,98126,425000,3,1,950,5000,1951,203,447,,http://www.redfin.com/WA/Seattle/3036-SW-Roxbury-St-98126/home/471825,47.5176285,-122.3729734
PAST SALE,September-5-2019,Single Family Residential,4443 28th Pl W,Seattle,WA,98199,530000,3,1,980,4000,1927,258,541,,http://www.redfin.com/WA/Seattle/4443-28th-Pl-W-98199/home/123269,47.660797,-122.3941897
PAST SALE,November-18-2019,Single Family Residential,9830 31st Ave SW,Seattle,WA,98126,413000,3,1,830,6720,1942,184,498,,http://www.redfin.com/WA/Seattle/9830-31st-Ave-SW-98126/home/155640,47.5148107,-122.3715988
PAST SALE,June-14-2019,Single Family Residential,4737 25th Ave SW,Seattle,WA,98106,425000,3,1,920,4800,1986,341,462,,http://www.redfin.com/WA/Seattle/4737-25th-Ave-SW-98106/home/158981,47.5599704,-122.3645561
PAST SALE,July-5-2019,Single Family Residential,3611 23rd Ave W,Seattle,WA,98199,625000,3,1,970,7000,1950,320,644,,http://www.redfin.com/WA/Seattle/3611-23rd-Ave-W-98199/home/124538,47.6525864,-122.3862543
PAST SALE,October-4-2019,Single Family Residential,3848 20th Ave SW,Seattle,WA,98106,416500,3,1,850,5000,1962,229,490,,http://www.redfin.com/WA/Seattle/3848-20th-Ave-SW-98106/home/160445,47.5687156,-122.3587923
PAST SALE,July-1-2019,Single Family Residential,7840 S Langston Rd,Seattle,WA,98178,336333,3,1,910,8300,1955,324,370,,http://www.redfin.com/WA/Seattle/7840-S-Langston-Rd-98178/home/196157,47.4856818,-122.2336757
PAST SALE,May-8-2020,Single Family Residential,11457 69th Pl S,Seattle,WA,98178,407000,3,1,880,8151,1945,12,463,,http://www.redfin.com/WA/Seattle/11457-69th-Pl-S-98178/home/176520,47.5005019,-122.2484566
PAST SALE,June-19-2019,Single Family Residential,5120 SW Olga St,Seattle,WA,98116,550000,3,1,1000,5000,1945,336,550,,http://www.redfin.com/WA/Seattle/5120-SW-Olga-St-98116/home/149743,47.5807036,-122.3982238
PAST SALE,October-23-2019,Single Family Residential,9041 49th Ave NE,Seattle,WA,98115,489000,3,1,900,4800,1958,210,543,,http://www.redfin.com/WA/Seattle/9041-49th-Ave-NE-98115/home/318704,47.6944767,-122.2738493
PAST SALE,April-9-2020,Single Family Residential,3247 NE 97th St,Seattle,WA,98115,735000,3,1,950,12506,1952,41,774,,http://www.redfin.com/WA/Seattle/3247-NE-97th-St-98115/home/113502,47.6990575,-122.2913034
PAST SALE,June-28-2019,Single Family Residential,4110 SW College St,Seattle,WA,98116,524950,2,1.75,1070,1962,1908,327,491,,http://www.redfin.com/WA/Seattle/4110-SW-College-St-98116/home/150924,47.5831657,-122.3843655
PAST SALE,August-27-2019,Single Family Residential,615 NE 55th St,Seattle,WA,98105,577000,2,1,1060,2800,1921,267,544,,http://www.redfin.com/WA/Seattle/615-NE-55th-St-98105/home/311865,47.668438,-122.3211453
PAST SALE,June-5-2019,Single Family Residential,3907 SW Portland St,Seattle,WA,98136,599950,2,1,1210,5100,1942,350,496,,http://www.redfin.com/WA/Seattle/3907-SW-Portland-St-98136/home/468761,47.5326297,-122.3824193
PAST SALE,February-20-2020,Single Family Residential,4521 SW Trenton St,Seattle,WA,98136,680000,2,1,1052,5510,1955,90,646,,http://www.redfin.com/WA/Seattle/4521-SW-Trenton-St-98136/home/156241,47.5246746,-122.3911218
PAST SALE,June-24-2019,Single Family Residential,2820 E Spring St,Seattle,WA,98122,595000,2,2,1045,1104,2007,331,569,,http://www.redfin.com/WA/Seattle/2820-E-Spring-St-98122/home/12319133,47.6118606,-122.2955255
PAST SALE,August-30-2019,Single Family Residential,8051 43rd Ave NE,Seattle,WA,98115,614500,2,1,1050,5220,1950,264,585,,http://www.redfin.com/WA/Seattle/8051-43rd-Ave-NE-98115/home/315436,47.6881174,-122.2824694
PAST SALE,March-13-2020,Single Family Residential,5510 Renton Ave S,Seattle,WA,98118,405000,2,1,1090,5000,1918,68,372,,http://www.redfin.com/WA/Seattle/5510-Renton-Ave-S-98118/home/173827,47.5523866,-122.2851668
PAST SALE,May-15-2020,Single Family Residential,2000 16th Ave S,Seattle,WA,98144,627000,2,1,1140,6000,1906,5,550,,http://www.redfin.com/WA/Seattle/2000-16th-Ave-S-98144/home/168679,47.5853837,-122.3117482
PAST SALE,August-7-2019,Single Family Residential,3915 SW Hinds St,Seattle,WA,98116,585000,2,1,1240,2100,1915,287,472,,http://www.redfin.com/WA/Seattle/3915-SW-Hinds-St-98116/home/329161,47.5729798,-122.3820705
PAST SALE,September-12-2019,Single Family Residential,9237 Evanston Ave N,Seattle,WA,98103,599950,2,1,1030,5502,1928,251,582,,http://www.redfin.com/WA/Seattle/9237-Evanston-Ave-N-98103/home/98332,47.697358,-122.3515639
PAST SALE,October-30-2019,Single Family Residential,13028 3rd Ave NE,Seattle,WA,98125,400000,2,1,1140,7500,1949,203,351,,http://www.redfin.com/WA/Seattle/13028-3rd-Ave-NE-98125/home/102058,47.7239656,-122.3259045
PAST SALE,May-13-2020,Single Family Residential,1129 N 84th St,Seattle,WA,98103,500000,2,1,1010,4040,1915,7,495,,http://www.redfin.com/WA/Seattle/1129-N-84th-St-98103/home/307263,47.6896389,-122.3431734
PAST SALE,June-5-2019,Single Family Residential,8414 22nd Ave SW,Seattle,WA,98106,505000,2,1,1030,7611,1962,350,490,,http://www.redfin.com/WA/Seattle/8414-22nd-Ave-SW-98106/home/474003,47.5278277,-122.3615142
PAST SALE,February-28-2020,Single Family Residential,7951 30th Ave SW,Seattle,WA,98126,560000,2,2.5,1180,7860,1918,82,475,,http://www.redfin.com/WA/Seattle/7951-30th-Ave-SW-98126/home/473510,47.5304333,-122.3715894
PAST SALE,September-4-2019,Single Family Residential,4403 Letitia Ave S,Seattle,WA,98118,530000,2,1,1200,6000,1904,259,442,,http://www.redfin.com/WA/Seattle/4403-Letitia-Ave-S-98118/home/172226,47.5639675,-122.289584
PAST SALE,October-30-2019,Single Family Residential,4740 34th Ave NE,Seattle,WA,98105,675690,2,1,1230,4000,1949,203,549,,http://www.redfin.com/WA/Seattle/4740-34th-Ave-NE-98105/home/312255,47.6635514,-122.2909896
PAST SALE,March-19-2020,Single Family Residential,7752 NE 36th Ave,Seattle,WA,98115,720000,2,1,1120,5000,1947,62,643,,http://www.redfin.com/WA/Seattle/7752-36th-Ave-NE-98115/home/317913,47.686376,-122.2892453
PAST SALE,August-30-2019,Single Family Residential,9018 Sylvan Pl NW,Seattle,WA,98117,735000,2,1,1210,10140,1930,264,607,,http://www.redfin.com/WA/Seattle/9018-Sylvan-Pl-NW-98117/home/290322,47.6943045,-122.3989008
PAST SALE,July-24-2019,Single Family Residential,1612 S 107th St,Seattle,WA,98168,400000,2,0.75,1080,9600,1947,301,370,,http://www.redfin.com/WA/Seattle/1612-S-107th-St-98168/home/187882,47.5073098,-122.3120561
PAST SALE,November-7-2019,Single Family Residential,13706 19th Ave NE,Seattle,WA,98125,530000,2,1.75,1050,7443,1924,195,505,,http://www.redfin.com/WA/Seattle/13706-19th-Ave-NE-98125/home/115071,47.7288555,-122.3081696
PAST SALE,July-31-2019,Single Family Residential,9818 63rd Ave S,Seattle,WA,98118,618000,2,2,1120,5650,1973,294,552,,http://www.redfin.com/WA/Seattle/9818-63rd-Ave-S-98118/home/175950,47.5127714,-122.254397
PAST SALE,August-2-2019,Single Family Residential,9214 22nd Ave SW,Seattle,WA,98106,478000,2,1.75,1000,5680,1942,292,478,,http://www.redfin.com/WA/Seattle/9214-22nd-Ave-SW-98106/home/473051,47.5205642,-122.3613218
PAST SALE,September-6-2019,Single Family Residential,10237 42nd Ave SW,Seattle,WA,98146,515000,2,1,1000,5320,1920,257,515,,http://www.redfin.com/WA/Seattle/10237-42nd-Ave-SW-98146/home/156160,47.5110055,-122.3860807
PAST SALE,August-8-2019,Single Family Residential,5406 35th Ave SW,Seattle,WA,98126,550000,2,2,1174,4833,1999,286,468,,http://www.redfin.com/WA/Seattle/5406-35th-Ave-SW-98126/home/159315,47.5534664,-122.3757566
PAST SALE,July-3-2019,Single Family Residential,7016 S 120th Pl,Seattle,WA,98178,350000,2,1,1060,6240,1945,322,330,,http://www.redfin.com/WA/Seattle/7016-S-120th-Pl-98178/home/196254,47.494812,-122.24539
PAST SALE,October-30-2019,Single Family Residential,5001 Seelye Ct S,Seattle,WA,98108,545000,2,2,1030,9351,1941,203,529,,http://www.redfin.com/WA/Seattle/5001-Seelye-Ct-S-98108/home/480924,47.5572737,-122.307297
PAST SALE,February-12-2020,Single Family Residential,6536 Cleopatra Pl NW,Seattle,WA,98117,623000,2,1,1190,4000,1916,98,524,,http://www.redfin.com/WA/Seattle/6536-Cleopatra-Pl-NW-98117/home/497967,47.6770816,-122.3652857
PAST SALE,December-30-2019,Single Family Residential,2711 3rd Ave N,Seattle,WA,98109,730000,2,2,1210,3600,1924,142,603,,http://www.redfin.com/WA/Seattle/2711-3rd-Ave-N-98109/home/129444,47.6448389,-122.351733
PAST SALE,June-7-2019,Single Family Residential,147 NW 79th St,Seattle,WA,98117,568000,2,1,1110,3090,1921,348,512,,http://www.redfin.com/WA/Seattle/147-NW-79th-St-98117/home/498519,47.6860384,-122.359955
PAST SALE,March-23-2020,Single Family Residential,336 NW 54th St,Seattle,WA,98107,800000,0,,1150,5000,1904,58,696,,http://www.redfin.com/WA/Seattle/336-NW-54th-St-98107/home/302020,47.6681096,-122.362196
PAST SALE,October-11-2019,Single Family Residential,9715 8th Ave NW,Seattle,WA,98117,575000,2,1,1170,5071,1906,222,491,,http://www.redfin.com/WA/Seattle/9715-8th-Ave-NW-98117/home/95939,47.7005519,-122.3663302
PAST SALE,October-8-2019,Single Family Residential,2305 S Bennett St,Seattle,WA,98108,485000,2,2,1180,5335,1941,225,411,,http://www.redfin.com/WA/Seattle/2305-S-Bennett-St-98108/home/482036,47.5549578,-122.3040604
PAST SALE,June-14-2019,Single Family Residential,4803 SW Juneau St,Seattle,WA,98136,582000,2,1,1060,5642,1984,341,549,,http://www.redfin.com/WA/Seattle/4803-SW-Juneau-St-98136/home/153635,47.550103,-122.3940226
PAST SALE,September-20-2019,Single Family Residential,1822 S College St,Seattle,WA,98144,625000,2,1,1200,7000,1942,243,521,,http://www.redfin.com/WA/Seattle/1822-S-College-St-98144/home/168612,47.5831306,-122.3084424
PAST SALE,May-31-2019,Single Family Residential,13716 35th Ave NE,Seattle,WA,98125,525000,2,1,1030,8146,1951,355,510,,http://www.redfin.com/WA/Seattle/13716-35th-Ave-NE-98125/home/111513,47.72878,-122.2906499
PAST SALE,January-27-2020,Single Family Residential,10344 Stone Ave N,Seattle,WA,98133,491627,1,1,1240,5141,1928,114,396,,http://www.redfin.com/WA/Seattle/10344-Stone-Ave-N-98133/home/104564,47.7045966,-122.3416605
PAST SALE,April-30-2020,Single Family Residential,347 NW 75th St,Seattle,WA,98117,685000,1,1,1140,3000,1918,20,601,,http://www.redfin.com/WA/Seattle/347-NW-75th-St-98117/home/494973,47.683092,-122.3627752
PAST SALE,September-6-2019,Single Family Residential,1916 E Pine St,Seattle,WA,98122,1910000,2,1,1000,7499,1947,257,1910,,http://www.redfin.com/WA/Seattle/1916-E-Pine-St-98122/home/168347070,47.6154487,-122.3065116
PAST SALE,June-25-2019,Single Family Residential,10737 Evanston Ave N,Seattle,WA,98133,485000,2,1,1200,3827,1930,330,404,,http://www.redfin.com/WA/Seattle/10737-Evanston-Ave-N-98133/home/40264292,47.7080188,-122.3517224
PAST SALE,February-13-2020,Single Family Residential,352 N 80th St,Seattle,WA,98103,616000,2,1.75,1050,3774,1918,97,587,,http://www.redfin.com/WA/Seattle/352-N-80th-St-98103/home/300910,47.6871569,-122.3529493
PAST SALE,August-15-2019,Single Family Residential,9246 Interlake Ave N Unit D,Seattle,WA,98103,494000,2,1.5,1020,1090,2008,279,484,,http://www.redfin.com/WA/Seattle/9246-Interlake-Ave-N-98103/unit-D/home/18657461,47.697446,-122.340382
PAST SALE,November-27-2019,Single Family Residential,4204 NE 73rd St,Seattle,WA,98115,726500,2,1,1220,6200,1956,175,595,,http://www.redfin.com/WA/Seattle/4204-NE-73rd-St-98115/home/317516,47.6818011,-122.2833613
PAST SALE,January-10-2020,Single Family Residential,10737 Whitman Ave N,Seattle,WA,98133,504000,2,1,1200,5580,1952,131,420,,http://www.redfin.com/WA/Seattle/10737-Whitman-Ave-N-98133/home/98751,47.7076422,-122.3464276
PAST SALE,June-3-2019,Single Family Residential,5017 C Delridge Way Unit C,Seattle,WA,98106,499999,2,1.5,1077,4968,2019,352,464,,http://www.redfin.com/WA/Seattle/5017-Delridge-Way-SW-98106/unit-C/home/160572081,47.5568203,-122.3632232
PAST SALE,August-12-2019,Single Family Residential,6655 Flora Ave S,Seattle,WA,98108,475000,2,1,1150,4000,1904,282,413,,http://www.redfin.com/WA/Seattle/6655-Flora-Ave-S-98108/home/476603,47.5426263,-122.3208145
PAST SALE,October-11-2019,Single Family Residential,2609 3rd Ave N,Seattle,WA,98109,625000,2,1,1142,3943,1916,222,547,,http://www.redfin.com/WA/Seattle/2609-3rd-Ave-N-98109/home/130536,47.6436012,-122.3520757
PAST SALE,May-5-2020,Single Family Residential,14331 Evanston Ave N,Seattle,WA,98133,631000,2,1.5,1140,9120,1949,15,554,,http://www.redfin.com/WA/Seattle/14331-Evanston-Ave-N-98133/home/101821,47.7332875,-122.3520675
PAST SALE,November-18-2019,Single Family Residential,8808 13th Ave SW,Seattle,WA,98106,465000,2,1,1090,7490,1918,184,427,,http://www.redfin.com/WA/Seattle/8808-13th-Ave-SW-98106/home/475671,47.5243194,-122.3513598
PAST SALE,August-21-2019,Single Family Residential,519 Bellevue Ave E,Seattle,WA,98102,720000,2,1,1250,2340,1909,273,576,,http://www.redfin.com/WA/Seattle/519-Bellevue-Ave-E-98102/home/144383,47.62374,-122.3268713
PAST SALE,May-24-2019,Single Family Residential,2501 5th Ave W,Seattle,WA,98119,784000,2,0.75,1180,2238,1919,362,664,,http://www.redfin.com/WA/Seattle/2501-5th-Ave-W-98119/home/130007,47.6415871,-122.3637892
PAST SALE,December-27-2019,Single Family Residential,906 22nd Ave,Seattle,WA,98122,575000,2,1,1090,3105,1923,145,528,,http://www.redfin.com/WA/Seattle/906-22nd-Ave-98122/home/142097,47.6102619,-122.3034082
PAST SALE,July-10-2019,Single Family Residential,14034 Palatine Ave N,Seattle,WA,98133,479000,2,1,1170,10143,1941,315,409,,http://www.redfin.com/WA/Seattle/14034-Palatine-Ave-N-98133/home/97251,47.7314942,-122.3566847
